Date,City,TAVG,TMAX,TMIN,Humidity (%),Precip (mm),Wind (km/h),Feels Like,Year,Month,Season
2022-08-07,Mumbai,27.1,32.1,24.1,61.5,2.1,16.5,25.3,2022,8,2
2022-08-07,Delhi,29.2,36.6,20.5,77.7,13.5,19.7,29.9,2022,8,2
2022-08-07,Bangalore,22.8,29.4,17.0,84.6,0.7,11.9,23.3,2022,8,2
2022-08-07,Chennai,28.2,33.3,23.8,75.1,8.9,13.6,29.0,2022,8,2
2022-08-07,Kolkata,27.7,35.3,19.3,54.2,4.4,15.8,27.7,2022,8,2
2022-08-08,Mumbai,27.9,30.7,23.4,68.5,18.6,7.3,28.7,2022,8,2
2022-08-08,Delhi,26.9,35.1,20.2,68.7,3.4,14.3,27.8,2022,8,2
2022-08-08,Bangalore,24.8,30.0,18.1,53.1,5.0,15.5,26.1,2022,8,2
2022-08-08,Chennai,30.3,33.8,25.9,78.2,2.2,13.3,30.2,2022,8,2
2022-08-08,Kolkata,25.8,32.9,18.2,83.9,4.8,5.5,24.2,2022,8,2
2022-08-09,Mumbai,30.5,33.0,27.0,81.1,10.6,10.9,31.9,2022,8,2
2022-08-09,Delhi,26.4,34.7,20.0,40.9,0.2,19.9,24.9,2022,8,2
2022-08-09,Bangalore,22.2,28.6,17.7,75.3,3.5,8.7,22.0,2022,8,2
2022-08-09,Chennai,26.9,31.7,22.8,69.9,1.0,14.1,28.2,2022,8,2
2022-08-09,Kolkata,26.6,33.9,19.1,80.9,17.7,18.8,25.1,2022,8,2
2022-08-10,Mumbai,28.4,32.3,26.2,51.1,6.8,19.2,28.1,2022,8,2
2022-08-10,Delhi,27.2,34.2,20.9,67.9,0.1,16.8,28.9,2022,8,2
2022-08-10,Bangalore,22.6,27.9,17.7,70.2,6.7,10.2,24.0,2022,8,2
2022-08-10,Chennai,27.9,31.3,24.4,79.7,6.0,13.1,27.7,2022,8,2
2022-08-10,Kolkata,26.2,32.8,20.2,88.1,20.0,18.5,26.1,2022,8,2
2022-08-11,Mumbai,28.3,30.8,24.5,44.5,12.2,18.0,29.2,2022,8,2
2022-08-11,Delhi,28.9,36.3,20.4,88.1,17.1,15.7,28.1,2022,8,2
2022-08-11,Bangalore,23.0,28.3,18.2,85.3,3.7,8.1,24.2,2022,8,2
2022-08-11,Chennai,29.7,34.7,24.3,57.6,15.2,8.8,30.6,2022,8,2
2022-08-11,Kolkata,26.2,33.5,20.7,63.5,19.8,6.7,24.9,2022,8,2
2022-08-12,Mumbai,28.3,31.1,24.9,75.1,4.9,8.3,28.6,2022,8,2
2022-08-12,Delhi,26.0,33.6,19.4,74.8,2.6,6.7,26.5,2022,8,2
2022-08-12,Bangalore,23.3,29.1,16.8,83.0,11.4,5.1,22.3,2022,8,2
2022-08-12,Chennai,27.0,31.1,23.9,77.3,12.4,18.8,26.7,2022,8,2
2022-08-12,Kolkata,28.0,33.6,22.0,58.4,7.5,16.4,28.9,2022,8,2
2022-08-13,Mumbai,27.3,30.7,23.4,60.2,9.7,13.3,28.1,2022,8,2
2022-08-13,Delhi,28.6,33.9,21.9,60.6,5.6,11.1,29.5,2022,8,2
2022-08-13,Bangalore,24.3,28.1,19.7,66.4,18.8,15.5,24.4,2022,8,2
2022-08-13,Chennai,27.0,31.8,22.2,65.7,6.5,12.7,25.3,2022,8,2
2022-08-13,Kolkata,28.1,35.5,20.7,73.1,13.1,19.8,27.6,2022,8,2
2022-08-14,Mumbai,29.3,32.6,26.6,49.8,0.9,8.4,30.6,2022,8,2
2022-08-14,Delhi,27.9,35.5,19.4,50.2,4.2,18.0,29.6,2022,8,2
2022-08-14,Bangalore,23.6,28.9,18.7,85.8,10.4,7.6,23.5,2022,8,2
2022-08-14,Chennai,29.7,34.8,24.1,54.0,12.3,7.7,28.1,2022,8,2
2022-08-14,Kolkata,26.5,33.3,20.5,47.2,10.7,12.6,25.1,2022,8,2
2022-08-15,Mumbai,28.9,31.1,26.6,62.5,19.7,11.7,29.6,2022,8,2
2022-08-15,Delhi,28.0,36.9,19.4,88.6,17.3,20.0,27.7,2022,8,2
2022-08-15,Bangalore,22.6,28.9,16.1,43.4,6.2,5.9,24.4,2022,8,2
2022-08-15,Chennai,28.2,31.2,25.5,81.2,8.9,14.6,28.3,2022,8,2
2022-08-15,Kolkata,26.6,33.8,19.2,48.6,19.4,16.4,27.6,2022,8,2
2022-08-16,Mumbai,26.8,31.2,23.3,55.3,10.4,7.7,26.8,2022,8,2
2022-08-16,Delhi,26.7,35.5,19.7,44.4,7.5,15.5,25.1,2022,8,2
2022-08-16,Bangalore,23.3,26.3,18.7,85.8,11.0,19.4,22.6,2022,8,2
2022-08-16,Chennai,27.7,33.0,23.6,41.1,19.9,19.0,27.2,2022,8,2
2022-08-16,Kolkata,25.9,33.6,19.1,62.0,10.8,5.0,24.7,2022,8,2
2022-08-17,Mumbai,30.4,32.3,26.9,61.5,17.5,5.4,28.8,2022,8,2
2022-08-17,Delhi,28.5,35.1,20.3,69.3,7.2,9.7,28.8,2022,8,2
2022-08-17,Bangalore,20.7,26.8,16.4,80.1,5.8,11.8,21.4,2022,8,2
2022-08-17,Chennai,28.9,32.2,26.0,74.9,0.6,12.7,27.8,2022,8,2
2022-08-17,Kolkata,25.8,35.2,18.4,66.7,3.0,15.5,24.2,2022,8,2
2022-08-18,Mumbai,29.5,31.9,25.9,84.3,13.6,6.3,29.2,2022,8,2
2022-08-18,Delhi,27.4,34.2,20.0,43.6,19.8,11.4,28.5,2022,8,2
2022-08-18,Bangalore,24.0,29.2,19.0,50.8,12.9,10.3,23.6,2022,8,2
2022-08-18,Chennai,28.5,34.1,22.5,65.0,2.9,16.3,27.2,2022,8,2
2022-08-18,Kolkata,27.6,34.9,21.9,81.8,16.9,18.6,28.3,2022,8,2
2022-08-19,Mumbai,28.7,33.7,24.7,73.5,1.0,13.7,26.9,2022,8,2
2022-08-19,Delhi,28.3,35.0,21.4,71.0,18.2,11.2,27.5,2022,8,2
2022-08-19,Bangalore,21.9,29.5,16.1,79.1,11.5,14.2,20.8,2022,8,2
2022-08-19,Chennai,28.1,33.6,23.9,82.5,15.4,6.5,28.8,2022,8,2
2022-08-19,Kolkata,27.5,33.3,20.1,60.4,7.9,18.3,25.8,2022,8,2
2022-08-20,Mumbai,27.1,30.0,24.4,71.0,12.3,13.7,26.0,2022,8,2
2022-08-20,Delhi,27.9,35.2,22.0,68.2,14.8,9.5,29.8,2022,8,2
2022-08-20,Bangalore,22.8,27.8,19.3,51.2,0.9,17.0,23.8,2022,8,2
2022-08-20,Chennai,28.2,32.0,25.8,55.9,6.0,18.8,28.2,2022,8,2
2022-08-20,Kolkata,26.7,34.4,20.7,80.0,6.3,18.5,25.0,2022,8,2
2022-08-21,Mumbai,29.3,31.9,25.1,85.7,3.4,5.6,30.1,2022,8,2
2022-08-21,Delhi,27.2,34.2,18.8,60.8,15.2,19.8,26.6,2022,8,2
2022-08-21,Bangalore,22.2,28.1,18.2,77.0,7.8,8.0,22.7,2022,8,2
2022-08-21,Chennai,29.6,33.5,23.8,45.2,12.3,14.3,31.5,2022,8,2
2022-08-21,Kolkata,27.8,35.8,19.1,68.7,13.1,11.1,26.6,2022,8,2
2022-08-22,Mumbai,29.0,31.3,26.8,79.2,3.4,18.9,28.8,2022,8,2
2022-08-22,Delhi,26.8,33.5,20.9,75.1,16.4,5.6,26.2,2022,8,2
2022-08-22,Bangalore,23.7,28.0,18.3,86.6,12.6,18.3,25.5,2022,8,2
2022-08-22,Chennai,26.7,31.5,23.5,49.9,18.2,19.7,25.6,2022,8,2
2022-08-22,Kolkata,29.2,35.7,21.5,64.6,17.0,10.0,28.9,2022,8,2
2022-08-23,Mumbai,28.7,32.9,23.1,87.8,8.9,12.4,27.5,2022,8,2
2022-08-23,Delhi,26.3,35.0,18.4,75.1,7.4,12.1,26.5,2022,8,2
2022-08-23,Bangalore,23.5,28.7,18.2,85.8,13.9,17.8,24.5,2022,8,2
2022-08-23,Chennai,28.3,32.5,24.0,77.3,11.3,10.9,30.0,2022,8,2
2022-08-23,Kolkata,25.8,34.4,18.4,42.7,1.7,19.7,24.7,2022,8,2
2022-08-24,Mumbai,27.8,31.4,26.1,76.6,6.6,5.4,26.7,2022,8,2
2022-08-24,Delhi,28.1,35.6,21.0,57.9,15.5,11.9,30.0,2022,8,2
2022-08-24,Bangalore,22.7,27.2,18.8,59.0,1.3,10.7,22.5,2022,8,2
2022-08-24,Chennai,27.0,31.1,24.4,85.8,3.2,8.4,28.7,2022,8,2
2022-08-24,Kolkata,26.3,34.1,18.2,66.9,11.3,9.2,26.0,2022,8,2
2022-08-25,Mumbai,29.3,31.6,26.0,89.6,5.9,14.7,27.5,2022,8,2
2022-08-25,Delhi,27.8,35.5,21.3,55.8,1.3,12.9,26.6,2022,8,2
2022-08-25,Bangalore,24.2,28.6,18.9,53.8,1.4,17.8,25.8,2022,8,2
2022-08-25,Chennai,28.8,34.2,24.7,62.5,12.9,15.0,30.0,2022,8,2
2022-08-25,Kolkata,27.6,34.4,19.9,85.4,4.7,15.3,28.0,2022,8,2
2022-08-26,Mumbai,28.2,33.3,23.9,78.8,9.4,16.3,26.9,2022,8,2
2022-08-26,Delhi,28.2,35.4,19.2,41.3,18.2,14.7,28.7,2022,8,2
2022-08-26,Bangalore,22.5,27.2,18.4,79.4,12.4,10.3,24.4,2022,8,2
2022-08-26,Chennai,27.5,31.6,24.8,44.9,13.4,6.0,29.2,2022,8,2
2022-08-26,Kolkata,27.8,34.7,19.0,73.9,18.9,5.7,29.6,2022,8,2
2022-08-27,Mumbai,29.0,32.4,26.4,67.3,17.7,11.4,30.7,2022,8,2
2022-08-27,Delhi,28.3,33.9,21.6,71.9,11.1,15.9,28.8,2022,8,2
2022-08-27,Bangalore,21.4,26.9,17.0,76.1,11.4,14.5,20.4,2022,8,2
2022-08-27,Chennai,29.8,32.7,25.1,64.3,18.8,10.3,29.2,2022,8,2
2022-08-27,Kolkata,27.3,34.4,20.9,65.5,2.6,11.7,27.2,2022,8,2
2022-08-28,Mumbai,27.8,30.6,24.0,88.4,18.8,9.7,26.7,2022,8,2
2022-08-28,Delhi,28.1,34.9,21.2,45.0,8.0,10.3,29.4,2022,8,2
2022-08-28,Bangalore,22.6,28.0,17.5,87.7,11.6,17.0,20.8,2022,8,2
2022-08-28,Chennai,26.8,31.0,23.5,63.4,8.8,16.0,25.2,2022,8,2
2022-08-28,Kolkata,28.5,35.1,20.7,45.5,13.6,6.3,27.5,2022,8,2
2022-08-29,Mumbai,27.5,30.1,24.7,69.6,12.9,5.1,28.6,2022,8,2
2022-08-29,Delhi,27.6,36.0,19.7,45.1,7.4,14.4,28.2,2022,8,2
2022-08-29,Bangalore,23.1,26.9,17.4,67.3,5.1,15.6,22.0,2022,8,2
2022-08-29,Chennai,28.0,31.7,24.6,49.7,14.1,16.6,27.9,2022,8,2
2022-08-29,Kolkata,27.7,35.2,19.9,84.4,11.7,17.9,27.4,2022,8,2
2022-08-30,Mumbai,29.3,33.6,23.1,44.0,17.7,13.7,30.1,2022,8,2
2022-08-30,Delhi,29.1,37.0,21.8,50.7,12.4,12.6,27.6,2022,8,2
2022-08-30,Bangalore,23.4,28.7,18.7,81.7,6.3,10.8,21.8,2022,8,2
2022-08-30,Chennai,29.1,33.6,23.6,57.9,19.4,11.5,29.0,2022,8,2
2022-08-30,Kolkata,26.2,32.9,21.5,88.6,11.0,15.3,27.6,2022,8,2
2022-08-31,Mumbai,28.7,31.3,26.0,53.6,7.8,9.0,30.5,2022,8,2
2022-08-31,Delhi,26.9,33.3,21.5,79.2,14.0,8.1,28.4,2022,8,2
2022-08-31,Bangalore,21.7,26.3,18.7,53.9,6.4,17.6,22.8,2022,8,2
2022-08-31,Chennai,29.8,34.5,25.4,83.4,0.8,12.0,30.1,2022,8,2
2022-08-31,Kolkata,28.4,34.3,21.2,49.9,6.8,8.2,27.7,2022,8,2
2022-09-01,Mumbai,26.1,30.3,23.3,52.2,5.3,18.1,24.7,2022,9,2
2022-09-01,Delhi,26.7,34.7,19.7,59.9,3.9,15.9,25.4,2022,9,2
2022-09-01,Bangalore,24.0,29.7,20.0,54.8,1.8,18.2,23.1,2022,9,2
2022-09-01,Chennai,27.9,33.0,22.1,42.1,15.8,10.6,27.1,2022,9,2
2022-09-01,Kolkata,25.9,32.3,19.2,58.4,17.3,15.9,26.4,2022,9,2
2022-09-02,Mumbai,28.2,30.7,24.8,58.8,18.8,10.9,27.4,2022,9,2
2022-09-02,Delhi,26.7,34.1,20.6,82.1,16.7,5.3,26.8,2022,9,2
2022-09-02,Bangalore,24.4,27.5,19.4,84.3,4.1,15.0,22.9,2022,9,2
2022-09-02,Chennai,28.5,32.5,24.7,64.8,0.9,11.7,28.7,2022,9,2
2022-09-02,Kolkata,29.0,34.9,22.0,63.0,9.7,16.4,28.8,2022,9,2
2022-09-03,Mumbai,26.9,30.0,25.5,64.2,19.2,13.9,26.5,2022,9,2
2022-09-03,Delhi,27.0,35.0,18.8,67.7,11.3,14.1,28.6,2022,9,2
2022-09-03,Bangalore,23.3,26.9,18.8,61.1,5.4,14.9,23.9,2022,9,2
2022-09-03,Chennai,28.2,32.4,23.1,86.5,18.0,10.5,26.5,2022,9,2
2022-09-03,Kolkata,27.5,32.3,21.1,76.5,9.2,11.9,25.9,2022,9,2
2022-09-04,Mumbai,30.5,32.9,26.4,52.3,1.2,18.0,30.2,2022,9,2
2022-09-04,Delhi,25.7,33.8,18.1,81.4,14.3,17.9,25.6,2022,9,2
2022-09-04,Bangalore,23.0,28.5,17.2,44.8,4.2,13.0,23.9,2022,9,2
2022-09-04,Chennai,29.3,32.3,25.9,48.8,11.6,11.9,30.9,2022,9,2
2022-09-04,Kolkata,26.9,32.4,20.8,43.8,10.0,19.0,27.8,2022,9,2
2022-09-05,Mumbai,29.2,32.4,25.9,69.1,15.5,14.7,30.7,2022,9,2
2022-09-05,Delhi,27.4,35.4,19.7,75.9,18.9,11.6,25.6,2022,9,2
2022-09-05,Bangalore,23.7,28.7,17.0,73.9,19.1,12.9,24.1,2022,9,2
2022-09-05,Chennai,27.0,31.3,23.1,62.0,6.3,11.4,28.4,2022,9,2
2022-09-05,Kolkata,26.8,35.3,18.6,72.5,11.4,11.9,25.7,2022,9,2
2022-09-06,Mumbai,27.4,33.2,23.0,63.5,14.9,6.9,26.0,2022,9,2
2022-09-06,Delhi,28.4,36.2,21.7,66.7,15.0,8.4,29.3,2022,9,2
2022-09-06,Bangalore,23.8,29.6,17.5,79.6,17.0,13.0,24.3,2022,9,2
2022-09-06,Chennai,29.7,33.7,25.9,47.2,7.9,14.3,31.4,2022,9,2
2022-09-06,Kolkata,25.9,33.5,19.7,75.1,17.9,15.9,27.4,2022,9,2
2022-09-07,Mumbai,29.0,32.8,24.2,86.2,6.9,12.6,27.9,2022,9,2
2022-09-07,Delhi,25.6,34.0,18.1,44.3,10.6,9.8,25.3,2022,9,2
2022-09-07,Bangalore,24.1,29.4,17.1,49.7,8.2,13.6,22.4,2022,9,2
2022-09-07,Chennai,26.7,32.4,22.1,50.0,16.6,11.2,25.5,2022,9,2
2022-09-07,Kolkata,26.1,33.1,19.1,79.6,19.2,8.9,26.1,2022,9,2
2022-09-08,Mumbai,27.1,31.4,23.5,59.1,8.0,5.6,25.2,2022,9,2
2022-09-08,Delhi,28.2,35.1,19.8,74.4,16.1,16.8,28.6,2022,9,2
2022-09-08,Bangalore,23.8,29.1,16.5,45.6,11.4,7.3,23.7,2022,9,2
2022-09-08,Chennai,29.7,33.1,24.9,77.3,18.0,7.6,29.7,2022,9,2
2022-09-08,Kolkata,27.6,35.8,19.2,89.1,18.8,15.2,29.5,2022,9,2
2022-09-09,Mumbai,28.9,31.8,26.0,54.7,8.7,14.2,27.2,2022,9,2
2022-09-09,Delhi,26.9,33.9,18.5,69.6,12.2,19.6,28.2,2022,9,2
2022-09-09,Bangalore,22.9,29.7,16.6,79.6,14.8,9.5,22.7,2022,9,2
2022-09-09,Chennai,27.4,32.9,23.6,53.6,4.4,16.7,27.5,2022,9,2
2022-09-09,Kolkata,27.9,35.6,20.6,80.9,12.3,6.8,26.1,2022,9,2
2022-09-10,Mumbai,29.0,33.2,24.4,80.9,10.3,14.9,29.5,2022,9,2
2022-09-10,Delhi,26.8,34.7,18.1,46.9,9.2,7.8,27.1,2022,9,2
2022-09-10,Bangalore,22.3,26.5,16.3,54.9,8.1,10.1,22.3,2022,9,2
2022-09-10,Chennai,27.0,31.6,23.0,78.8,3.1,5.5,28.6,2022,9,2
2022-09-10,Kolkata,25.9,32.1,18.7,43.0,16.2,18.3,27.1,2022,9,2
2022-09-11,Mumbai,27.8,32.8,23.5,44.0,0.1,6.5,27.2,2022,9,2
2022-09-11,Delhi,26.0,34.2,18.6,50.9,2.6,19.2,24.5,2022,9,2
2022-09-11,Bangalore,24.4,28.9,18.6,69.9,12.7,10.2,26.1,2022,9,2
2022-09-11,Chennai,28.2,34.3,23.7,68.7,6.3,15.0,26.4,2022,9,2
2022-09-11,Kolkata,28.1,35.3,19.1,72.7,9.1,12.4,28.1,2022,9,2
2022-09-12,Mumbai,28.2,32.9,24.6,56.7,9.1,19.1,29.6,2022,9,2
2022-09-12,Delhi,26.4,34.7,20.0,43.2,16.8,14.4,28.0,2022,9,2
2022-09-12,Bangalore,24.1,28.7,18.8,85.3,14.8,7.8,22.8,2022,9,2
2022-09-12,Chennai,28.8,35.0,23.4,54.6,4.6,15.8,27.9,2022,9,2
2022-09-12,Kolkata,28.1,35.2,19.2,61.1,1.7,15.2,27.6,2022,9,2
2022-09-13,Mumbai,29.4,31.5,26.6,68.7,2.4,11.5,28.7,2022,9,2
2022-09-13,Delhi,28.0,36.6,18.2,78.3,16.9,18.1,27.2,2022,9,2
2022-09-13,Bangalore,22.9,29.6,17.5,48.3,13.5,11.4,21.6,2022,9,2
2022-09-13,Chennai,29.4,33.9,24.5,59.4,1.8,10.0,30.7,2022,9,2
2022-09-13,Kolkata,28.8,34.9,21.1,79.9,4.2,19.3,27.5,2022,9,2
2022-09-14,Mumbai,27.1,30.1,23.1,59.3,5.0,12.8,25.8,2022,9,2
2022-09-14,Delhi,27.3,35.5,19.2,58.8,13.4,8.6,28.4,2022,9,2
2022-09-14,Bangalore,24.1,29.6,19.7,76.3,8.4,6.9,24.2,2022,9,2
2022-09-14,Chennai,29.5,33.4,25.7,74.9,12.7,13.1,30.6,2022,9,2
2022-09-14,Kolkata,27.6,34.4,21.0,60.7,9.5,8.9,27.2,2022,9,2
2022-09-15,Mumbai,28.9,32.4,26.9,69.9,7.7,7.4,27.9,2022,9,2
2022-09-15,Delhi,27.1,33.6,21.1,67.0,11.7,17.0,26.3,2022,9,2
2022-09-15,Bangalore,22.9,29.5,16.4,65.4,6.5,10.2,24.3,2022,9,2
2022-09-15,Chennai,28.9,34.3,23.2,64.2,10.6,17.8,28.8,2022,9,2
2022-09-15,Kolkata,26.4,33.7,20.0,88.6,3.1,11.2,27.3,2022,9,2
2022-09-16,Mumbai,29.4,32.2,24.7,50.5,19.1,6.8,30.1,2022,9,2
2022-09-16,Delhi,27.8,35.9,19.7,48.3,1.3,13.1,28.4,2022,9,2
2022-09-16,Bangalore,22.6,26.4,19.7,52.5,12.7,6.3,24.5,2022,9,2
2022-09-16,Chennai,28.7,32.1,24.8,81.9,4.9,7.9,29.5,2022,9,2
2022-09-16,Kolkata,26.3,35.1,18.3,88.1,9.3,7.9,27.5,2022,9,2
2022-09-17,Mumbai,26.8,31.3,23.3,59.3,4.6,18.1,26.3,2022,9,2
2022-09-17,Delhi,27.9,35.7,21.0,55.2,9.3,19.2,29.4,2022,9,2
2022-09-17,Bangalore,24.8,29.5,19.0,84.0,13.2,6.6,23.5,2022,9,2
2022-09-17,Chennai,29.8,34.4,25.7,88.7,17.1,6.9,31.3,2022,9,2
2022-09-17,Kolkata,26.0,34.9,18.9,54.8,7.3,18.1,26.5,2022,9,2
2022-09-18,Mumbai,29.4,32.1,26.2,53.0,7.9,5.7,30.3,2022,9,2
2022-09-18,Delhi,26.7,35.9,19.0,59.0,18.3,8.1,27.3,2022,9,2
2022-09-18,Bangalore,24.0,28.2,17.8,63.6,17.6,8.6,24.5,2022,9,2
2022-09-18,Chennai,29.2,33.0,25.9,41.8,18.0,12.9,28.9,2022,9,2
2022-09-18,Kolkata,26.2,32.5,19.9,73.5,16.7,11.5,24.9,2022,9,2
2022-09-19,Mumbai,28.6,32.3,24.3,75.7,3.2,18.8,29.2,2022,9,2
2022-09-19,Delhi,26.6,34.6,20.5,76.7,5.6,14.0,26.8,2022,9,2
2022-09-19,Bangalore,24.2,29.8,19.8,88.7,13.4,14.3,25.0,2022,9,2
2022-09-19,Chennai,27.1,31.5,22.1,45.3,17.3,11.9,25.3,2022,9,2
2022-09-19,Kolkata,25.8,34.5,18.1,63.9,19.0,17.7,26.5,2022,9,2
2022-09-20,Mumbai,29.6,33.5,24.3,59.4,0.2,9.5,31.4,2022,9,2
2022-09-20,Delhi,28.3,35.4,19.3,43.7,14.4,5.2,30.0,2022,9,2
2022-09-20,Bangalore,23.9,28.6,17.8,67.4,0.9,18.0,25.6,2022,9,2
2022-09-20,Chennai,28.7,32.7,25.9,51.6,15.7,8.5,29.9,2022,9,2
2022-09-20,Kolkata,26.8,33.4,21.6,56.3,17.2,19.4,25.8,2022,9,2
2022-09-21,Mumbai,27.1,30.9,24.2,62.4,0.6,11.2,27.7,2022,9,2
2022-09-21,Delhi,25.0,33.6,18.2,44.7,3.7,17.9,24.6,2022,9,2
2022-09-21,Bangalore,23.2,26.5,19.4,41.4,10.5,17.4,24.9,2022,9,2
2022-09-21,Chennai,28.1,32.8,22.3,54.6,8.4,10.1,28.1,2022,9,2
2022-09-21,Kolkata,27.0,32.7,20.1,58.9,7.0,10.4,28.4,2022,9,2
2022-09-22,Mumbai,27.9,32.8,24.9,68.6,19.6,5.9,29.5,2022,9,2
2022-09-22,Delhi,26.1,34.0,19.7,64.9,11.3,7.2,24.5,2022,9,2
2022-09-22,Bangalore,22.5,27.3,19.5,53.7,13.9,18.3,23.2,2022,9,2
2022-09-22,Chennai,27.8,34.5,22.6,58.8,17.6,8.6,28.5,2022,9,2
2022-09-22,Kolkata,26.3,32.4,20.9,79.2,1.5,10.6,26.0,2022,9,2
2022-09-23,Mumbai,29.3,31.4,26.9,71.9,19.5,10.5,31.2,2022,9,2
2022-09-23,Delhi,26.5,34.2,20.2,69.2,4.4,9.3,25.2,2022,9,2
2022-09-23,Bangalore,22.4,28.0,18.8,45.4,1.0,12.9,22.2,2022,9,2
2022-09-23,Chennai,27.1,32.1,23.5,53.9,13.2,18.5,28.9,2022,9,2
2022-09-23,Kolkata,26.7,32.8,19.1,54.1,9.8,7.8,27.2,2022,9,2
2022-09-24,Mumbai,26.6,30.3,23.3,71.6,7.9,8.7,28.3,2022,9,2
2022-09-24,Delhi,28.3,33.2,21.5,77.0,5.8,17.8,26.7,2022,9,2
2022-09-24,Bangalore,23.1,27.7,19.1,84.5,11.3,19.2,24.7,2022,9,2
2022-09-24,Chennai,28.3,33.4,25.1,80.3,15.1,7.8,26.7,2022,9,2
2022-09-24,Kolkata,26.1,33.3,18.6,75.2,9.5,13.1,27.2,2022,9,2
2022-09-25,Mumbai,28.3,34.0,23.2,87.2,9.1,12.7,28.4,2022,9,2
2022-09-25,Delhi,27.7,35.8,19.6,51.1,0.1,5.3,25.8,2022,9,2
2022-09-25,Bangalore,22.5,28.6,16.1,68.2,2.0,10.7,21.0,2022,9,2
2022-09-25,Chennai,26.8,31.4,23.4,77.7,7.8,14.2,25.8,2022,9,2
2022-09-25,Kolkata,26.9,33.0,21.3,50.2,18.4,11.9,26.7,2022,9,2
2022-09-26,Mumbai,27.9,32.4,23.4,60.6,8.1,15.6,28.4,2022,9,2
2022-09-26,Delhi,28.4,34.4,20.5,85.2,2.9,19.3,27.7,2022,9,2
2022-09-26,Bangalore,21.6,27.3,16.2,47.3,10.2,19.2,20.1,2022,9,2
2022-09-26,Chennai,30.3,35.0,23.9,68.5,13.3,14.5,28.8,2022,9,2
2022-09-26,Kolkata,25.3,33.4,18.9,75.6,19.7,6.3,24.3,2022,9,2
2022-09-27,Mumbai,28.8,31.5,26.8,89.4,5.6,18.0,28.3,2022,9,2
2022-09-27,Delhi,28.6,36.2,19.7,68.0,11.7,13.6,28.6,2022,9,2
2022-09-27,Bangalore,22.1,26.5,16.7,46.6,5.8,12.4,21.2,2022,9,2
2022-09-27,Chennai,28.8,32.8,23.3,50.9,18.8,13.4,30.0,2022,9,2
2022-09-27,Kolkata,26.2,33.3,21.0,50.5,2.5,16.3,24.9,2022,9,2
2022-09-28,Mumbai,28.9,30.5,26.7,78.6,19.6,15.3,28.1,2022,9,2
2022-09-28,Delhi,27.5,35.6,18.1,76.0,0.3,11.4,26.0,2022,9,2
2022-09-28,Bangalore,23.8,28.9,19.1,82.8,13.9,10.9,22.8,2022,9,2
2022-09-28,Chennai,28.9,31.3,26.0,69.4,17.8,12.3,30.4,2022,9,2
2022-09-28,Kolkata,27.2,33.3,20.3,79.7,8.8,19.3,26.7,2022,9,2
2022-09-29,Mumbai,28.2,30.7,24.6,59.5,4.7,11.8,26.9,2022,9,2
2022-09-29,Delhi,28.0,34.6,20.1,75.6,18.4,13.6,29.9,2022,9,2
2022-09-29,Bangalore,23.3,28.5,17.4,59.8,13.7,6.6,23.5,2022,9,2
2022-09-29,Chennai,26.6,33.0,22.1,69.0,2.9,15.4,28.4,2022,9,2
2022-09-29,Kolkata,27.6,32.5,21.4,79.5,14.9,18.7,28.4,2022,9,2
2022-09-30,Mumbai,27.8,30.1,25.9,88.8,1.2,12.0,26.6,2022,9,2
2022-09-30,Delhi,26.3,33.6,20.6,69.5,7.2,14.8,25.5,2022,9,2
2022-09-30,Bangalore,22.5,27.8,19.1,42.2,1.2,9.0,23.8,2022,9,2
2022-09-30,Chennai,29.7,33.3,24.6,87.1,6.9,16.7,29.7,2022,9,2
2022-09-30,Kolkata,26.2,34.1,18.9,78.4,7.2,18.9,27.6,2022,9,2
2022-10-01,Mumbai,29.2,33.1,26.9,46.2,1.5,16.4,28.5,2022,10,3
2022-10-01,Delhi,29.3,35.4,21.3,77.2,1.5,16.9,29.5,2022,10,3
2022-10-01,Bangalore,22.1,26.7,19.4,78.5,1.2,13.7,21.7,2022,10,3
2022-10-01,Chennai,29.1,32.7,24.2,69.8,1.0,16.6,27.8,2022,10,3
2022-10-01,Kolkata,26.9,32.0,20.1,58.7,1.9,13.3,27.3,2022,10,3
2022-10-02,Mumbai,27.7,33.4,23.2,85.7,1.5,5.5,29.6,2022,10,3
2022-10-02,Delhi,27.4,36.0,20.8,59.3,0.2,19.6,28.1,2022,10,3
2022-10-02,Bangalore,22.0,26.5,17.9,88.3,0.7,9.7,21.7,2022,10,3
2022-10-02,Chennai,30.4,34.0,25.1,60.3,1.9,7.7,31.6,2022,10,3
2022-10-02,Kolkata,29.1,35.6,21.8,54.3,1.1,11.8,28.4,2022,10,3
2022-10-03,Mumbai,28.7,33.6,25.3,62.1,1.7,14.0,27.0,2022,10,3
2022-10-03,Delhi,28.0,36.0,18.7,45.2,0.5,9.5,28.2,2022,10,3
2022-10-03,Bangalore,22.4,26.6,16.8,58.6,0.9,11.5,23.9,2022,10,3
2022-10-03,Chennai,30.9,34.3,25.7,86.1,1.1,13.2,29.4,2022,10,3
2022-10-03,Kolkata,27.0,33.3,19.5,80.5,1.7,9.7,25.2,2022,10,3
2022-10-04,Mumbai,30.2,33.5,26.9,87.5,1.0,7.6,30.3,2022,10,3
2022-10-04,Delhi,28.0,33.7,20.3,73.5,1.2,18.9,27.7,2022,10,3
